ID;Vorname;Nachname;Angezeigter Name (kurz);Angezeigter Name;Verein;Position;Marktwert;Punkte;Notendurchschnitt
pl-k00094605;Bakery;Jatta;Jatta;Bakery Jatta;Hamburger SV;MIDFIELDER;1300000;0;0.0
pl-k00094875;Matheo;Raab;Raab;Matheo Raab;1. FC Union Berlin;GOALKEEPER;800000;0;0.0
pl-k00094920;Eljif;Elmas;Elmas;Eljif Elmas;RB Leipzig;MIDFIELDER;1500000;0;4.5
pl-k00094959;Romano;Schmid;Schmid;Romano Schmid;Werder Bremen;MIDFIELDER;3500000;195;3.33
pl-k00095041;Aurelio;Buta;Buta;Aurelio Buta;Eintracht Frankfurt;DEFENDER;1400000;0;0.0
pl-k00095063;Kristijan;Jakic;Jakic;Kristijan Jakic;FC Augsburg;MIDFIELDER;1800000;94;3.77
pl-k00095202;Stefan;Drljaca;Drljaca;Stefan Drljaca;VfB Stuttgart;GOALKEEPER;500000;0;0.0
pl-k00095291;Lovro;Majer;Majer;Lovro Majer;VfL Wolfsburg;MIDFIELDER;2000000;48;2.63
pl-k00095487;Robert;Skov;Skov;Robert Skov;1. FC Union Berlin;MIDFIELDER;1600000;50;3.77
pl-k00095639;Luca;Kilian;Kilian;Luca Kilian;1. FC Köln;DEFENDER;1300000;0;0.0
pl-k00095662;Dennis-Mukuna;Mbay;Mbay;Dennis-Mukuna Mbay;Bayer 04 Leverkusen;FORWARD;999000000;0;0.0
pl-k00096032;Felix;Agu;Agu;Felix Agu;Werder Bremen;DEFENDER;1800000;98;3.59
pl-k00096140;Nico;Schlotterbeck;N. Schlotterbeck;Nico Schlotterbeck;Borussia Dortmund;DEFENDER;3400000;106;3.36
pl-k00096210;Eric;Smith;Smith;Eric Smith;FC St. Pauli;DEFENDER;2200000;134;3.53
pl-k00096661;Jean-Luc;Dompé;Dompé;Jean-Luc Dompé;Hamburger SV;MIDFIELDER;2300000;0;0.0
pl-k00096680;Rasmus;Kristensen;Kristensen;Rasmus Kristensen;Eintracht Frankfurt;DEFENDER;3400000;186;3.22
pl-k00097350;Dimitrios;Giannoulis;Giannoulis;Dimitrios Giannoulis;FC Augsburg;DEFENDER;2100000;128;3.6
pl-k00097392;Budu;Zivzivadze;Zivzivadze;Budu Zivzivadze;1. FC Heidenheim;FORWARD;1800000;61;3.58
pl-k00097452;Alexis;Claude-Maurice;Claude-Maurice;Alexis Claude-Maurice;FC Augsburg;MIDFIELDER;3000000;168;3.43
pl-k00097526;Arnaud;Nordin;Nordin;Arnaud Nordin;1. FSV Mainz 05;MIDFIELDER;1500000;12;3.5
pl-k00097797;Martin;Terrier;Terrier;Martin Terrier;Bayer 04 Leverkusen;FORWARD;2000000;50;3.56
pl-k00097855;Bennet;Schmidt;B. Schmidt;Bennet Schmidt;Hamburger SV;GOALKEEPER;999000000;0;0.0
pl-k00097862;Nader;El-Jindaoui;El-Jindaoui;Nader El-Jindaoui;TSG Hoffenheim;FORWARD;999000000;0;0.0
pl-k00097893;Diant;Ramaj;Ramaj;Diant Ramaj;1. FC Heidenheim;GOALKEEPER;2800000;0;0.0
pl-k00097912;Noah;Weißhaupt;Weißhaupt;Noah Weißhaupt;SC Freiburg;MIDFIELDER;1400000;54;3.82
pl-k00097916;Ransford-Yeboah;Königsdörffer;Königsdörffer;Ransford-Yeboah Königsdörffer;Hamburger SV;FORWARD;2000000;0;0.0
pl-k00097999;Maximilian;Bauer;M. Bauer;Maximilian Bauer;FC Augsburg;DEFENDER;1000000;14;4.25
pl-k00098050;Koki;Machida;Machida;Koki Machida;TSG Hoffenheim;DEFENDER;1800000;0;0.0
pl-k00098165;Mergim;Berisha;M. Berisha;Mergim Berisha;TSG Hoffenheim;FORWARD;1600000;35;3.57
pl-k00098905;Miro;Muheim;Muheim;Miro Muheim;Hamburger SV;DEFENDER;1800000;0;0.0
pl-k00099019;Noah;Katterbach;Katterbach;Noah Katterbach;Hamburger SV;DEFENDER;1400000;0;0.0
pl-k00099583;Alphonso;Davies;Davies;Alphonso Davies;Bayern München;DEFENDER;3200000;111;3.13
pl-k00099747;Ragnar;Ache;Ache;Ragnar Ache;1. FC Köln;FORWARD;2400000;0;0.0
pl-k00099757;Mattias;Svanberg;Svanberg;Mattias Svanberg;VfL Wolfsburg;MIDFIELDER;1700000;66;3.77
pl-k00099794;Amadou;Haidara;A. Haidara;Amadou Haidara;RB Leipzig;MIDFIELDER;1800000;72;3.76
pl-k00099897;Lennard;Maloney;Maloney;Lennard Maloney;1. FSV Mainz 05;MIDFIELDER;1400000;38;3.85
pl-k00099914;Josha;Vagnoman;Vagnoman;Josha Vagnoman;VfB Stuttgart;DEFENDER;1800000;63;3.89
pl-k00099946;Nikolas;Nartey;Nartey;Nikolas Nartey;VfB Stuttgart;MIDFIELDER;1000000;2;0.0
pl-k00100088;Jessic;Ngankam;Ngankam;Jessic Ngankam;Eintracht Frankfurt;FORWARD;1400000;0;0.0
pl-k00100176;Jusuf;Gazibegovic;Gazibegovic;Jusuf Gazibegovic;1. FC Köln;DEFENDER;1500000;0;0.0
pl-k00100299;Dan-Axel;Zagadou;Zagadou;Dan-Axel Zagadou;VfB Stuttgart;DEFENDER;1600000;4;0.0
pl-k00100305;Anthony;Caci;Caci;Anthony Caci;1. FSV Mainz 05;DEFENDER;3000000;173;3.33
pl-k00100445;David;Deger;Deger;David Deger;FC Augsburg;MIDFIELDER;999000000;0;0.0
pl-k00100558;Lutsharel;Geertruida;Geertruida;Lutsharel Geertruida;RB Leipzig;DEFENDER;2000000;62;3.87
pl-k00100591;Paul;Nebel;Nebel;Paul Nebel;1. FSV Mainz 05;MIDFIELDER;4200000;247;2.86
pl-k00100606;Jan;Thielmann;Thielmann;Jan Thielmann;1. FC Köln;MIDFIELDER;1500000;0;0.0
pl-k00100804;Ozan;Kabak;Kabak;Ozan Kabak;TSG Hoffenheim;DEFENDER;1600000;0;0.0
pl-k00101253;Mads;Pedersen;Pedersen;Mads Pedersen;FC Augsburg;DEFENDER;1000000;0;4.63
pl-k00101451;Benedict;Hollerbach;Hollerbach;Benedict Hollerbach;1. FSV Mainz 05;FORWARD;3300000;178;3.5
pl-k00101460;Keven;Schlotterbeck;K. Schlotterbeck;Keven Schlotterbeck;FC Augsburg;DEFENDER;2000000;80;3.5
pl-k00101614;Diogo Filipe;Monteiro Pinto Leite;Diogo Leite;Diogo Leite;1. FC Union Berlin;DEFENDER;2000000;119;3.57
pl-k00101721;Woo-Yeong;Jeong;Jeong;Woo-Yeong Jeong;1. FC Union Berlin;MIDFIELDER;1700000;70;3.88
pl-k00102731;Josip;Stanisic;Stanisic;Josip Stanisic;Bayern München;DEFENDER;2700000;60;3.25
pl-k00102795;Luca;Philipp;Philipp;Luca Philipp;TSG Hoffenheim;GOALKEEPER;800000;37;3.08
pl-k00102800;Christoph;Baumgartner;Baumgartner;Christoph Baumgartner;RB Leipzig;MIDFIELDER;2300000;78;3.88
pl-k00102817;Ritsu;Doan;Doan;Ritsu Doan;SC Freiburg;MIDFIELDER;4200000;256;3.06
pl-k00102956;Kamil;Grabara;Grabara;Kamil Grabara;VfL Wolfsburg;GOALKEEPER;3000000;193;3.0
pl-k00102978;Finn Ole;Becker;Becker;Finn Ole Becker;TSG Hoffenheim;MIDFIELDER;1500000;35;3.81
pl-k00103098;Nico;Ochojski;Ochojski;Nico Ochojski;Eintracht Frankfurt;DEFENDER;999000000;0;0.0
pl-k00103305;Philipp;Treu;Treu;Philipp Treu;SC Freiburg;DEFENDER;2200000;135;3.55
pl-k00103374;Patrick;Osterhage;Osterhage;Patrick Osterhage;SC Freiburg;MIDFIELDER;2200000;122;3.46
pl-k00103527;Danel;Sinani;Sinani;Danel Sinani;FC St. Pauli;MIDFIELDER;1600000;45;4.3
pl-k00103767;Rogerio;Oliveira da Silva;Rogerio;Rogerio;VfL Wolfsburg;DEFENDER;1300000;0;0.0
pl-k00103853;Min-Jae;Kim;M.-J. Kim;Min-Jae Kim;Bayern München;DEFENDER;3200000;149;3.24
pl-k00103978;James;Sands;Sands;James Sands;FC St. Pauli;MIDFIELDER;2200000;30;3.2
pl-k00104008;Niklas;Tauer;Tauer;Niklas Tauer;1. FSV Mainz 05;MIDFIELDER;600000;0;0.0
pl-k00104010;Julian;Niehues;Niehues;Julian Niehues;1. FC Heidenheim;MIDFIELDER;800000;8;4.5
pl-k00104317;Angelo;Stiller;Stiller;Angelo Stiller;VfB Stuttgart;MIDFIELDER;4000000;183;3.24
pl-k00104484;Andreas;Hanche-Olsen;Hanche-Olsen;Andreas Hanche-Olsen;1. FSV Mainz 05;DEFENDER;2000000;78;3.44
pl-k00104485;Julian;Ryerson;Ryerson;Julian Ryerson;Borussia Dortmund;DEFENDER;2600000;121;3.55
pl-k00104505;Emir;Sahiti;Sahiti;Emir Sahiti;Hamburger SV;MIDFIELDER;1500000;0;0.0
pl-k00104895;Rocco;Reitz;Reitz;Rocco Reitz;Bor. Mönchengladbach;MIDFIELDER;2700000;115;3.43
pl-k00104978;Adam;Hlozek;Hlozek;Adam Hlozek;TSG Hoffenheim;FORWARD;2600000;134;3.59
pl-k00105180;Jamie;Leweling;Leweling;Jamie Leweling;VfB Stuttgart;FORWARD;3300000;128;3.37
pl-k00105274;Lasse;Rieß;Rieß;Lasse Rieß;1. FSV Mainz 05;GOALKEEPER;800000;16;2.5
pl-k00105275;Stanley;Nsoki;Nsoki;Stanley Nsoki;1. FC Union Berlin;DEFENDER;1400000;32;4.06
pl-k00105841;Karim;Adeyemi;Adeyemi;Karim Adeyemi;Borussia Dortmund;FORWARD;3300000;127;3.45
pl-k00105845;Noah;Atubolu;Atubolu;Noah Atubolu;SC Freiburg;GOALKEEPER;3200000;176;3.0
pl-k00105999;Jonas;Wind;Wind;Jonas Wind;VfL Wolfsburg;FORWARD;2400000;126;3.64
pl-k00106087;Ko;Itakura;Itakura;Ko Itakura;Bor. Mönchengladbach;DEFENDER;2600000;156;3.42
pl-k00106313;Shuto;Machino;Machino;Shuto Machino;Bor. Mönchengladbach;FORWARD;2300000;140;3.67
pl-k00106358;Hiroki;Ito;H. Ito;Hiroki Ito;Bayern München;DEFENDER;2400000;25;3.38
pl-k00106698;Nick;Woltemade;Woltemade;Nick Woltemade;VfB Stuttgart;FORWARD;5800000;202;2.68
pl-k00106928;Felix;Nmecha;F. Nmecha;Felix Nmecha;Borussia Dortmund;MIDFIELDER;2600000;111;3.53
pl-k00107680;Yassir;Atty;Atty;Yassir Atty;Bor. Mönchengladbach;DEFENDER;999000000;0;0.0
pl-k00107682;Florian;Bähr;Bähr;Florian Bähr;TSG Hoffenheim;DEFENDER;999000000;0;0.0
pl-k00107683;Dennis;Lütke-Frie;Lütke-Frie;Dennis Lütke-Frie;Werder Bremen;MIDFIELDER;999000000;0;0.0
pl-k00107684;Luca;Netz;Netz;Luca Netz;Bor. Mönchengladbach;DEFENDER;1400000;38;4.13
pl-k00107692;Jamal;Musiala;Musiala;Jamal Musiala;Bayern München;MIDFIELDER;6000000;222;2.83
pl-k00107842;Wouter;Burger;Burger;Wouter Burger;TSG Hoffenheim;MIDFIELDER;2000000;0;0.0
pl-k00107843;Ramon;Hendriks;Hendriks;Ramon Hendriks;VfB Stuttgart;DEFENDER;1800000;72;3.5
pl-k00107939;Anton;Heinz;Heinz;Anton Heinz;Bayern München;FORWARD;999000000;0;0.0
pl-k00108204;Maximilian;Breunig;M. Breunig;Maximilian Breunig;1. FC Heidenheim;FORWARD;1000000;28;4.0
pl-k00109417;Jan;Schöppner;Schöppner;Jan Schöppner;1. FC Heidenheim;MIDFIELDER;2000000;150;3.52
pl-k00109512;Marvin;Pieringer;Pieringer;Marvin Pieringer;1. FC Heidenheim;FORWARD;2200000;147;3.56
pl-k00109664;Immanuel;Pherai;Pherai;Immanuel Pherai;Hamburger SV;MIDFIELDER;1400000;0;0.0
pl-k00109674;Malik;Tillman;M. Tillman;Malik Tillman;Bayer 04 Leverkusen;MIDFIELDER;3500000;0;0.0
pl-k00109835;Thomas;Keller;Keller;Thomas Keller;1. FC Heidenheim;DEFENDER;600000;10;4.25
pl-k00110187;Nicolai;Remberg;Remberg;Nicolai Remberg;Hamburger SV;MIDFIELDER;1700000;80;3.84
pl-k00110422;Ayman;Azhil;Azhil;Ayman Azhil;Borussia Dortmund;MIDFIELDER;999000000;2;0.0
pl-k00110548;Lukas;Schneller;Schneller;Lukas Schneller;Bayern München;GOALKEEPER;999000000;0;0.0
pl-k00110626;Luka;Nujic;Nujic;Luka Nujic;SC Freiburg;GOALKEEPER;999000000;0;0.0
pl-k00110709;Luca;Günther;Lu. Günther;Luca Günther;FC St. Pauli;DEFENDER;999000000;0;0.0
pl-k00110717;Lois;Openda;Openda;Lois Openda;RB Leipzig;FORWARD;5500000;173;3.53
pl-k00110890;Ben;Voll;Voll;Ben Voll;FC St. Pauli;GOALKEEPER;800000;17;2.0
pl-k00110984;Daniel;Peretz;Peretz;Daniel Peretz;Hamburger SV;GOALKEEPER;2000000;18;3.0
pl-k00111315;Valentin;Gendrey;Gendrey;Valentin Gendrey;TSG Hoffenheim;DEFENDER;1500000;53;3.83
pl-k00111782;Jacob;Christensen;Christensen;Jacob Christensen;1. FC Köln;MIDFIELDER;1300000;0;0.0
pl-k00111795;Andreas;Skov Olsen;Skov Olsen;Andreas Skov Olsen;VfL Wolfsburg;MIDFIELDER;1500000;17;4.06
pl-k00111919;Max;Rosenfelder;Rosenfelder;Max Rosenfelder;SC Freiburg;DEFENDER;2000000;100;3.23
pl-k00111928;Armindo;Sieb;Sieb;Armindo Sieb;1. FSV Mainz 05;FORWARD;1500000;58;3.88
pl-k00111937;Tim;Lemperle;Lemperle;Tim Lemperle;TSG Hoffenheim;FORWARD;1800000;0;0.0
pl-k00112064;Adam;Dzwigala;Dzwigala;Adam Dzwigala;FC St. Pauli;DEFENDER;1000000;14;4.07
pl-k00112134;Joakim;Maehle;Maehle;Joakim Maehle;VfL Wolfsburg;DEFENDER;2200000;124;3.6
pl-k00112572;Felix;Irorere;Irorere;Felix Irorere;Borussia Dortmund;DEFENDER;999000000;0;0.0
pl-k00112730;Jens;Castrop;Castrop;Jens Castrop;Bor. Mönchengladbach;MIDFIELDER;1600000;0;0.0
pl-k00112775;Johan;Bakayoko;Bakayoko;Johan Bakayoko;RB Leipzig;FORWARD;3000000;0;0.0
pl-k00112924;Maarten;Vandevoordt;Vandevoordt;Maarten Vandevoordt;RB Leipzig;GOALKEEPER;2400000;24;3.3
pl-k00113079;Han-Noah;Massengo;Massengo;Han-Noah Massengo;FC Augsburg;MIDFIELDER;1500000;0;0.0
pl-k00113083;David;Lelle;Lelle;David Lelle;Borussia Dortmund;DEFENDER;999000000;0;0.0
pl-k00113185;Joe;Scally;Scally;Joe Scally;Bor. Mönchengladbach;DEFENDER;1600000;64;4.0
pl-k00113667;David;Nemeth;Nemeth;David Nemeth;FC St. Pauli;DEFENDER;1700000;76;3.73
pl-k00114601;Edmond;Tapsoba;Tapsoba;Edmond Tapsoba;Bayer 04 Leverkusen;DEFENDER;3000000;124;3.43
pl-k00114612;Lucas;Silva Melo;Tuta;Tuta;Eintracht Frankfurt;DEFENDER;2000000;124;3.5
pl-k00114616;Andras;Schäfer;Schäfer;Andras Schäfer;1. FC Union Berlin;MIDFIELDER;1600000;64;3.87
pl-k00114735;Abdenego;Nankishi;Nankishi;Abdenego Nankishi;VfB Stuttgart;FORWARD;999000000;0;0.0
pl-k00114736;Maximilian;Beier;Beier;Maximilian Beier;Borussia Dortmund;FORWARD;3500000;124;3.63
pl-k00114751;Leonidas;Stergiou;Stergiou;Leonidas Stergiou;VfB Stuttgart;DEFENDER;1600000;37;3.77
pl-k00115533;Igor;Matanovic;Matanovic;Igor Matanovic;SC Freiburg;FORWARD;2000000;33;3.8
pl-k00115537;Valentin;Lässig;Lässig;Valentin Lässig;TSG Hoffenheim;MIDFIELDER;999000000;0;0.0
pl-k00115737;Luis Fernando;Diaz Marulanda;Luis Diaz;Luis Diaz;Bayern München;FORWARD;5800000;0;0.0
pl-k00115990;Sacha;Boey;Boey;Sacha Boey;Bayern München;DEFENDER;1500000;30;3.8
pl-k00116302;Nicolas;Capaldo;Capaldo;Nicolas Capaldo;Hamburger SV;MIDFIELDER;1700000;0;0.0
pl-k00116369;Eric Junior;Dina Ebimbe;Dina Ebimbe;Eric Junior Dina Ebimbe;Eintracht Frankfurt;MIDFIELDER;1600000;16;3.88
pl-k00116437;Vinicius;de Souza Costa;Vinicius Souza;Vinicius Souza;VfL Wolfsburg;MIDFIELDER;2300000;0;0.0
pl-k00116548;Paul;Tschernuth;Tschernuth;Paul Tschernuth;1. FC Heidenheim;GOALKEEPER;500000;0;0.0
pl-k00116616;Tiago;Barreiros de Melo Tomas;Tiago Tomas;Tiago Tomas;VfL Wolfsburg;FORWARD;1800000;102;3.8
pl-k00116648;Ameen;Al-Dakhil;Al-Dakhil;Ameen Al-Dakhil;VfB Stuttgart;DEFENDER;1500000;12;3.83
pl-k00116658;Mohamed;Sankoh;Sankoh;Mohamed Sankoh;VfB Stuttgart;FORWARD;999000000;0;0.0
pl-k00116706;Chrislain;Matsima;Matsima;Chrislain Matsima;FC Augsburg;DEFENDER;2500000;150;3.29
pl-k00116714;Enzo;Millot;Millot;Enzo Millot;VfB Stuttgart;MIDFIELDER;3500000;164;3.27
pl-k00116762;Isak Bergmann;Johannesson;Johannesson;Isak Bergmann Johannesson;1. FC Köln;MIDFIELDER;2200000;0;0.0
pl-k00116912;Fabio;Moreno Fell;Moreno Fell;Fabio Moreno Fell;1. FSV Mainz 05;FORWARD;999000000;0;0.0
pl-k00117298;Jens;Stage;Stage;Jens Stage;Werder Bremen;MIDFIELDER;3500000;199;3.26
pl-k00117583;Nathan;Ngoumou;Ngoumou;Nathan Ngoumou;Bor. Mönchengladbach;MIDFIELDER;1300000;50;3.86
pl-k00118051;Mio;Backhaus;Backhaus;Mio Backhaus;Werder Bremen;GOALKEEPER;1500000;0;0.0
pl-k00118061;Nnamdi;Collins;Collins;Nnamdi Collins;Eintracht Frankfurt;DEFENDER;1800000;89;3.45
pl-k00118073;Umut;Tohumcu;Tohumcu;Umut Tohumcu;TSG Hoffenheim;MIDFIELDER;1300000;18;4.08
pl-k00118090;Mehdi;Loune;Loune;Mehdi Loune;Eintracht Frankfurt;MIDFIELDER;999000000;0;0.0
pl-k00118285;Kilian;Fischer;Fischer;Kilian Fischer;VfL Wolfsburg;DEFENDER;1800000;107;3.67
pl-k00118291;Ansgar;Knauff;Knauff;Ansgar Knauff;Eintracht Frankfurt;MIDFIELDER;2200000;121;3.57
pl-k00118312;Justin;Njinmah;Njinmah;Justin Njinmah;Werder Bremen;FORWARD;1700000;55;4.15
pl-k00118755;Giovanni;Reyna;Reyna;Giovanni Reyna;Borussia Dortmund;MIDFIELDER;1700000;46;3.5
pl-k00119058;Marcel;Johnen;Johnen;Marcel Johnen;Borussia Dortmund;GOALKEEPER;999000000;0;0.0
pl-k00119339;Denis;Huseinbasic;Huseinbasic;Denis Huseinbasic;1. FC Köln;MIDFIELDER;1600000;0;0.0
pl-k00119414;Eric;Martel;Martel;Eric Martel;1. FC Köln;MIDFIELDER;2300000;0;0.0
pl-k00119547;Jonas;Horsch;Horsch;Jonas Horsch;Werder Bremen;GOALKEEPER;999000000;0;0.0
pl-k00119596;Louis;Oppie;Oppie;Louis Oppie;FC St. Pauli;DEFENDER;1600000;0;0.0
pl-k00119669;Fisnik;Asllani;Asllani;Fisnik Asllani;TSG Hoffenheim;FORWARD;2400000;0;0.0
pl-k00119706;Eren;Dinkci;Dinkci;Eren Dinkci;SC Freiburg;FORWARD;1800000;44;4.0
pl-k00119789;Moritz;Mosandl;Mosandl;Moritz Mosandl;Bayern München;MIDFIELDER;999000000;0;0.0
pl-k00119817;Mathias;Pereira Lage;Pereira Lage;Mathias Pereira Lage;FC St. Pauli;FORWARD;2000000;0;0.0
pl-k00119823;Samuel;Essende;Essende;Samuel Essende;FC Augsburg;FORWARD;1600000;72;4.0
pl-k00119825;Amine;Adli;Adli;Amine Adli;Bayer 04 Leverkusen;FORWARD;1900000;59;3.58
pl-k00119858;Merlin;Röhl;Röhl;Merlin Röhl;SC Freiburg;MIDFIELDER;1800000;42;3.88
pl-k00119868;Tim;Breithaupt;Breithaupt;Tim Breithaupt;FC Augsburg;MIDFIELDER;1200000;8;3.75
pl-k00119995;Maximilian;Brüll;Brüll;Maximilian Brüll;Bor. Mönchengladbach;GOALKEEPER;999000000;0;0.0
pl-k00120042;Rayan;Philippe;Philippe;Rayan Philippe;Hamburger SV;FORWARD;2000000;0;0.0
pl-k00120073;Silas;Katompa Mvumpa;Silas;Silas;VfB Stuttgart;MIDFIELDER;1500000;0;0.0
pl-k00121212;Hrvoje;Smolcic;Smolcic;Hrvoje Smolcic;Eintracht Frankfurt;DEFENDER;1000000;0;0.0
pl-k00121265;Jesper;Lindström;Lindström;Jesper Lindström;VfL Wolfsburg;MIDFIELDER;2200000;0;0.0
pl-k00121838;Keke;Topp;Topp;Keke Topp;Werder Bremen;FORWARD;1400000;38;5.0
pl-k00121863;Justin;Diehl;Diehl;Justin Diehl;VfB Stuttgart;FORWARD;1300000;9;4.25
pl-k00123098;Samuel;Mbangula;Mbangula;Samuel Mbangula;Werder Bremen;FORWARD;2200000;0;0.0
pl-k00123373;Olivier;Deman;Deman;Olivier Deman;Werder Bremen;DEFENDER;1300000;18;0.0
pl-k00123434;Jonas;Urbig;Urbig;Jonas Urbig;Bayern München;GOALKEEPER;1500000;44;3.25
pl-k00123524;Yan;Bueno Couto;Yan Couto;Yan Couto;Borussia Dortmund;DEFENDER;1800000;14;4.35
pl-k00123688;Joel Chima;Fujita;Fujita;Joel Chima Fujita;FC St. Pauli;MIDFIELDER;1900000;0;0.0
pl-k00123844;Piero;Hincapie;Hincapie;Piero Hincapie;Bayer 04 Leverkusen;DEFENDER;3800000;200;2.97
pl-k00123991;Niels;Nkounkou;Nkounkou;Niels Nkounkou;Eintracht Frankfurt;DEFENDER;1400000;36;3.25
pl-k00124089;Aster;Vranckx;Vranckx;Aster Vranckx;VfL Wolfsburg;MIDFIELDER;1400000;22;4.14
pl-k00124455;Konstantinos;Koulierakis;Koulierakis;Konstantinos Koulierakis;VfL Wolfsburg;DEFENDER;2200000;126;3.45
pl-k00124479;Thomas;Kastanaras;Kastanaras;Thomas Kastanaras;VfB Stuttgart;FORWARD;999000000;0;0.0
pl-k00124798;Connor;Metcalfe;Metcalfe;Connor Metcalfe;FC St. Pauli;MIDFIELDER;1300000;11;4.1
pl-k00125181;Michael;Olise;Olise;Michael Olise;Bayern München;MIDFIELDER;8000000;332;2.66
pl-k00125269;Patrick;Wimmer;Wimmer;Patrick Wimmer;VfL Wolfsburg;MIDFIELDER;2400000;125;3.46
pl-k00125604;Jakub;Kaminski;Kaminski;Jakub Kaminski;1. FC Köln;MIDFIELDER;1600000;56;3.8
pl-k00125797;Scott;Banks;Banks;Scott Banks;FC St. Pauli;FORWARD;1000000;26;0.0
pl-k00125994;Kevin;Paredes;Paredes;Kevin Paredes;VfL Wolfsburg;MIDFIELDER;1400000;8;3.75
pl-k00126161;Yuito;Suzuki;Y. Suzuki;Yuito Suzuki;SC Freiburg;MIDFIELDER;1800000;0;0.0
pl-k00126213;Mikkel;Kaufmann;Kaufmann;Mikkel Kaufmann;1. FC Heidenheim;FORWARD;1200000;8;4.25
pl-k00126766;Yannik;Lührs;Lührs;Yannik Lührs;Borussia Dortmund;DEFENDER;999000000;6;3.75
pl-k00128262;Marco;Grüll;Grüll;Marco Grüll;Werder Bremen;FORWARD;1900000;104;3.7
pl-k00129118;Nathan;Tella;Tella;Nathan Tella;Bayer 04 Leverkusen;FORWARD;2200000;76;3.81
pl-k00129414;Arthur;Theate;Theate;Arthur Theate;Eintracht Frankfurt;DEFENDER;2800000;141;3.35
pl-k00129601;Babis;Drakas;Drakas;Babis Drakas;Borussia Dortmund;FORWARD;999000000;0;0.0
pl-k00129627;Dikeni;Salifou;Salifou;Dikeni Salifou;Werder Bremen;MIDFIELDER;1000000;0;0.0
pl-k00129671;Nathaniel;Brown;Brown;Nathaniel Brown;Eintracht Frankfurt;DEFENDER;2800000;139;3.38
pl-k00129690;Felix;Paschke;Paschke;Felix Paschke;Borussia Dortmund;MIDFIELDER;999000000;0;0.0
pl-k00129770;Simon;Spari;Spari;Simon Spari;FC St. Pauli;GOALKEEPER;500000;0;0.0
pl-k00129975;Oguzcan;Büyükarslan;Büyükarslan;Oguzcan Büyükarslan;Bor. Mönchengladbach;MIDFIELDER;999000000;0;0.0
pl-k00130099;Justin;Seven;Seven;Justin Seven;1. FSV Mainz 05;MIDFIELDER;999000000;0;0.0
pl-k00130251;Junior;Adamu;Adamu;Junior Adamu;SC Freiburg;FORWARD;1600000;49;4.07
pl-k00130252;Nicolas;Seiwald;Seiwald;Nicolas Seiwald;RB Leipzig;MIDFIELDER;1800000;74;3.74
pl-k00130426;Mark;Müller;Müller;Mark Müller;Eintracht Frankfurt;MIDFIELDER;999000000;0;0.0
pl-k00130503;Joel;Schmied;Schmied;Joel Schmied;1. FC Köln;DEFENDER;1400000;0;0.0
pl-k00130508;Antonio;Foti;Foti;Antonio Foti;Borussia Dortmund;MIDFIELDER;999000000;0;0.0
pl-k00130510;Harpreet;Ghotra;Ghotra;Harpreet Ghotra;Eintracht Frankfurt;MIDFIELDER;999000000;0;0.0
pl-k00130569;Younes;Aitamer;Aitamer;Younes Aitamer;Bayern München;FORWARD;999000000;0;0.0
pl-k00130593;Moritz;Jenz;Jenz;Moritz Jenz;VfL Wolfsburg;DEFENDER;1800000;94;3.22
